itemID	List	bigSize	smallSize	misSeg	xCoordsForWindowBoundaries	$sentImg	Width	$Sentence	$question	answerTF	$block	$condition	shrunk	$TargetWord	$VowelLocation
64	2	50	25	True	[5,125,185,275,365,425,455,515,668,758,788,848,938,968,1058,1118,1178,1268,1328,1388,1658,1718,1808]	item_64_shrunk_sizes_50_25_sent.png	60	สัญญา/ซื้อ/ขาย/ที่ดิน/จะ/มี/ผล/สมบูรณ์/เมื่อ/ผู้/ซื้อ/และ/ผู้/ขาย/ได้/ลง/นาม/ต่อ/หน้า/(เจ้าหน้าที่)/กรม/ที่ดิน	เมื่อผู้ซื้อและผู้ขายได้ลงนามในสัญญาซื้อขายที่ดินต่อหน้า เจ้าหน้าที่กรมที่ดินสัญญาก็จะมีผลสมบูรณ์	True	target	mh	True	เจ้าหน้าที่	Above
64	3	50	50	False	[5,125,185,275,365,425,455,515,668,758,788,848,938,968,1058,1118,1178,1268,1328,1418,1628,1718,1808]	item_64_notShrunk_sizes_50_50_sent.png	60	สัญญา/ซื้อ/ขาย/ที่ดิน/จะ/มี/ผล/สมบูรณ์/เมื่อ/ผู้/ซื้อ/และ/ผู้/ขาย/ได้/ลง/นาม/ต่อ/หน้า/(เจ้าหน้าที่)/กรม/ที่ดิน	เมื่อผู้ซื้อและผู้ขายได้ลงนามในสัญญาซื้อขายที่ดินต่อหน้า เจ้าหน้าที่กรมที่ดินสัญญาก็จะมีผลสมบูรณ์	True	target	MH	False	เจ้าหน้าที่	Above
64	4	50	50	True	[5,125,185,275,365,425,455,515,668,758,788,848,938,968,1058,1118,1178,1268,1328,1388,1658,1718,1808]	item_64_notShrunk_sizes_50_50_sent.png	60	สัญญา/ซื้อ/ขาย/ที่ดิน/จะ/มี/ผล/สมบูรณ์/เมื่อ/ผู้/ซื้อ/และ/ผู้/ขาย/ได้/ลง/นาม/ต่อ/หน้า/(เจ้าหน้าที่)/กรม/ที่ดิน	เมื่อผู้ซื้อและผู้ขายได้ลงนามในสัญญาซื้อขายที่ดินต่อหน้า เจ้าหน้าที่กรมที่ดินสัญญาก็จะมีผลสมบูรณ์	True	target	mH	False	เจ้าหน้าที่	Above
65	1	50	25	False	[5,95,155,245,455,575,605,665,725,785,845,935,1145,1235,1325,1355,1415,1475,1565,1655]	item_65_shrunk_sizes_50_25_sent.png	54	เขา/ได้/ย้าย/เครื่องใช้/ไฟฟ้า/ที่/ยก/ได้/ขึ้น/ชั้น/สอง/(เรียบร้อย)/แล้ว/ก่อน/ที่/น้ำ/จะ/เข้า/บ้าน	เขาไม่สามารถย้ายเครื่องใช้ไฟฟ้าที่ยกได้ขึ้นชั้นสองก่อนที่นํ้า จะเข้าบ้าน	False	target	Mh	True	เรียบร้อย	Above
65	2	50	25	True	[5,95,155,245,455,575,605,665,725,785,845,905,1175,1235,1325,1355,1415,1475,1565,1655]	item_65_shrunk_sizes_50_25_sent.png	54	เขา/ได้/ย้าย/เครื่องใช้/ไฟฟ้า/ที่/ยก/ได้/ขึ้น/ชั้น/สอง/(เรียบร้อย)/แล้ว/ก่อน/ที่/น้ำ/จะ/เข้า/บ้าน	เขาไม่สามารถย้ายเครื่องใช้ไฟฟ้าที่ยกได้ขึ้นชั้นสองก่อนที่นํ้า จะเข้าบ้าน	False	target	mh	True	เรียบร้อย	Above
65	3	50	50	False	[5,95,155,245,455,575,605,665,725,785,845,935,1145,1235,1325,1355,1415,1475,1565,1655]	item_65_notShrunk_sizes_50_50_sent.png	54	เขา/ได้/ย้าย/เครื่องใช้/ไฟฟ้า/ที่/ยก/ได้/ขึ้น/ชั้น/สอง/(เรียบร้อย)/แล้ว/ก่อน/ที่/น้ำ/จะ/เข้า/บ้าน	เขาไม่สามารถย้ายเครื่องใช้ไฟฟ้าที่ยกได้ขึ้นชั้นสองก่อนที่นํ้า จะเข้าบ้าน	False	target	MH	False	เรียบร้อย	Above
65	4	50	50	True	[5,95,155,245,455,575,605,665,725,785,845,905,1175,1235,1325,1355,1415,1475,1565,1655]	item_65_notShrunk_sizes_50_50_sent.png	54	เขา/ได้/ย้าย/เครื่องใช้/ไฟฟ้า/ที่/ยก/ได้/ขึ้น/ชั้น/สอง/(เรียบร้อย)/แล้ว/ก่อน/ที่/น้ำ/จะ/เข้า/บ้าน	เขาไม่สามารถย้ายเครื่องใช้ไฟฟ้าที่ยกได้ขึ้นชั้นสองก่อนที่นํ้า จะเข้าบ้าน	False	target	mH	False	เรียบร้อย	Above
66	1	50	25	False	[5,185,245,335,455,545,605,785,815,875,935,1025,1115,1235,1325,1385,1505,1655,1745,1835,1895,2075,2165,2225,2315,2465]	item_66_shrunk_sizes_50_25_sent.png	82	ภูมิปัญญา/ใน/การ/รักษา/โรค/คือ/ภูมิปัญญา/ที่/ใช้/ใน/การ/(ดูแล)/รักษา/และ/แก้/ปัญหา/สุขภาพ/เช่น/การ/ใช้/สมุนไพร/เป็น/ยา/และ/อาหาร	การใช้สมุนไพรเป็นยาและอาหารเป็นตัวอย่างของภูมิปัญญาที่ ใช้ในการดูแลรักษาและแก้ปัญหาสุขภาพ	True	target	Mh	True	ดูแล	Below
66	2	50	25	True	[5,185,245,335,455,545,605,785,815,875,935,995,1145,1235,1325,1385,1505,1655,1745,1835,1895,2075,2165,2225,2315,2465]	item_66_shrunk_sizes_50_25_sent.png	82	ภูมิปัญญา/ใน/การ/รักษา/โรค/คือ/ภูมิปัญญา/ที่/ใช้/ใน/การ/(ดูแล)/รักษา/และ/แก้/ปัญหา/สุขภาพ/เช่น/การ/ใช้/สมุนไพร/เป็น/ยา/และ/อาหาร	การใช้สมุนไพรเป็นยาและอาหารเป็นตัวอย่างของภูมิปัญญาที่ ใช้ในการดูแลรักษาและแก้ปัญหาสุขภาพ	True	target	mh	True	ดูแล	Below
66	3	50	50	False	[5,185,245,335,455,545,605,785,815,875,935,1025,1115,1235,1325,1385,1505,1655,1745,1835,1895,2075,2165,2225,2315,2465]	item_66_notShrunk_sizes_50_50_sent.png	82	ภูมิปัญญา/ใน/การ/รักษา/โรค/คือ/ภูมิปัญญา/ที่/ใช้/ใน/การ/(ดูแล)/รักษา/และ/แก้/ปัญหา/สุขภาพ/เช่น/การ/ใช้/สมุนไพร/เป็น/ยา/และ/อาหาร	การใช้สมุนไพรเป็นยาและอาหารเป็นตัวอย่างของภูมิปัญญาที่ ใช้ในการดูแลรักษาและแก้ปัญหาสุขภาพ	True	target	MH	False	ดูแล	Below
66	4	50	50	True	[5,185,245,335,455,545,605,785,815,875,935,995,1145,1235,1325,1385,1505,1655,1745,1835,1895,2075,2165,2225,2315,2465]	item_66_notShrunk_sizes_50_50_sent.png	82	ภูมิปัญญา/ใน/การ/รักษา/โรค/คือ/ภูมิปัญญา/ที่/ใช้/ใน/การ/(ดูแล)/รักษา/และ/แก้/ปัญหา/สุขภาพ/เช่น/การ/ใช้/สมุนไพร/เป็น/ยา/และ/อาหาร	การใช้สมุนไพรเป็นยาและอาหารเป็นตัวอย่างของภูมิปัญญาที่ ใช้ในการดูแลรักษาและแก้ปัญหาสุขภาพ	True	target	mH	False	ดูแล	Below
67	1	50	50	True	[5,185,245,305,395,455,515,635,875,905,995,1175,1265,1355,1535,1715]	item_67_notShrunk_sizes_50_50_sent.png	56	ห้องสมุด/ได้/ทำ/การ/ปิด/ให้/บริการ/(ชั่วคราว)/ใน/ช่วง/ปิดเทอม/เพื่อ/การ/ซ่อมแซม/ปรับปรุง	โรงเรียนจะไม่มีการปิดให้บริการห้องสมุดในช่วงปิดเทอม	False	target	mH	False	ชั่วคราว	Above
67	2	50	25	False	[5,185,245,305,395,455,515,665,845,905,995,1175,1265,1355,1535,1715]	item_67_shrunk_sizes_50_25_sent.png	56	ห้องสมุด/ได้/ทำ/การ/ปิด/ให้/บริการ/(ชั่วคราว)/ใน/ช่วง/ปิดเทอม/เพื่อ/การ/ซ่อมแซม/ปรับปรุง	โรงเรียนจะไม่มีการปิดให้บริการห้องสมุดในช่วงปิดเทอม	False	target	Mh	True	ชั่วคราว	Above
67	3	50	25	True	[5,185,245,305,395,455,515,635,875,905,995,1175,1265,1355,1535,1715]	item_67_shrunk_sizes_50_25_sent.png	56	ห้องสมุด/ได้/ทำ/การ/ปิด/ให้/บริการ/(ชั่วคราว)/ใน/ช่วง/ปิดเทอม/เพื่อ/การ/ซ่อมแซม/ปรับปรุง	โรงเรียนจะไม่มีการปิดให้บริการห้องสมุดในช่วงปิดเทอม	False	target	mh	True	ชั่วคราว	Above
67	4	50	50	False	[5,185,245,305,395,455,515,665,845,905,995,1175,1265,1355,1535,1715]	item_67_notShrunk_sizes_50_50_sent.png	56	ห้องสมุด/ได้/ทำ/การ/ปิด/ให้/บริการ/(ชั่วคราว)/ใน/ช่วง/ปิดเทอม/เพื่อ/การ/ซ่อมแซม/ปรับปรุง	โรงเรียนจะไม่มีการปิดให้บริการห้องสมุดในช่วงปิดเทอม	False	target	MH	False	ชั่วคราว	Above
68	1	50	50	True	[5,215,275,335,425,605,665,965,995,1055,1115,1205,1295,1385,1595,1745,1775,1928,2018,2168]	item_68_notShrunk_sizes_50_50_sent.png	69	ประชาชน/ขอ/ให้/ส่วน/ราชการ/เร่ง/(ดำเนินการ)/ยื่น/ขอ/รับ/และ/เบิก/เงิน/ช่วยเหลือ/สำหรับ/ผู้/เกษียณ/ก่อน/กำหนด	ประชาชนขอให้ส่วนราชการเลื่อนการดําเนินการยื่นขอรับและ เบิกเงินช่วยเหลือสําหรับผู้เกษียณออกไปก่อน	False	target	mH	False	ดำเนินการ	Above
68	2	50	25	False	[5,215,275,335,425,605,695,935,995,1055,1115,1205,1295,1385,1595,1745,1775,1928,2018,2168]	item_68_shrunk_sizes_50_25_sent.png	69	ประชาชน/ขอ/ให้/ส่วน/ราชการ/เร่ง/(ดำเนินการ)/ยื่น/ขอ/รับ/และ/เบิก/เงิน/ช่วยเหลือ/สำหรับ/ผู้/เกษียณ/ก่อน/กำหนด	ประชาชนขอให้ส่วนราชการเลื่อนการดําเนินการยื่นขอรับและ เบิกเงินช่วยเหลือสําหรับผู้เกษียณออกไปก่อน	False	target	Mh	True	ดำเนินการ	Above
68	3	50	25	True	[5,215,275,335,425,605,665,965,995,1055,1115,1205,1295,1385,1595,1745,1775,1928,2018,2168]	item_68_shrunk_sizes_50_25_sent.png	69	ประชาชน/ขอ/ให้/ส่วน/ราชการ/เร่ง/(ดำเนินการ)/ยื่น/ขอ/รับ/และ/เบิก/เงิน/ช่วยเหลือ/สำหรับ/ผู้/เกษียณ/ก่อน/กำหนด	ประชาชนขอให้ส่วนราชการเลื่อนการดําเนินการยื่นขอรับและ เบิกเงินช่วยเหลือสําหรับผู้เกษียณออกไปก่อน	False	target	mh	True	ดำเนินการ	Above
68	4	50	50	False	[5,215,275,335,425,605,695,935,995,1055,1115,1205,1295,1385,1595,1745,1775,1928,2018,2168]	item_68_notShrunk_sizes_50_50_sent.png	69	ประชาชน/ขอ/ให้/ส่วน/ราชการ/เร่ง/(ดำเนินการ)/ยื่น/ขอ/รับ/และ/เบิก/เงิน/ช่วยเหลือ/สำหรับ/ผู้/เกษียณ/ก่อน/กำหนด	ประชาชนขอให้ส่วนราชการเลื่อนการดําเนินการยื่นขอรับและ เบิกเงินช่วยเหลือสําหรับผู้เกษียณออกไปก่อน	False	target	MH	False	ดำเนินการ	Above
69	1	50	25	False	[5,65,155,245,335,425,515,605,845,1055,1145,1205,1325,1535,1595,1685,1865,1925,2105,2135,2315]	item_69_shrunk_sizes_50_25_sent.png	74	ถ้า/สมุด/(บัญชี)/เงิน/ฝาก/หาย/ต้อง/ดำเนินการ/แจ้งความ/และ/นำ/บันทึก/ประจำวัน/ไป/เป็น/หลักฐาน/ให้/เจ้าหน้า/ที่/ธนาคาร	ถ้าสมุดบัญชีเงินฝากหายต้องนําบันทึกประจําวันที่ได้หลังจาก การแจ้งความไปเป็นหลักฐานให้เจ้าหน้าที่ธนาคาร	True	target	Mh	True	บัญชี	Above
69	2	50	25	True	[5,65,125,275,335,425,515,605,845,1055,1145,1205,1325,1535,1595,1685,1865,1925,2105,2135,2315]	item_69_shrunk_sizes_50_25_sent.png	74	ถ้า/สมุด/(บัญชี)/เงิน/ฝาก/หาย/ต้อง/ดำเนินการ/แจ้งความ/และ/นำ/บันทึก/ประจำวัน/ไป/เป็น/หลักฐาน/ให้/เจ้าหน้า/ที่/ธนาคาร	ถ้าสมุดบัญชีเงินฝากหายต้องนําบันทึกประจําวันที่ได้หลังจาก การแจ้งความไปเป็นหลักฐานให้เจ้าหน้าที่ธนาคาร	True	target	mh	True	บัญชี	Above
69	3	50	50	False	[5,65,155,245,335,425,515,605,845,1055,1145,1205,1325,1535,1595,1685,1865,1925,2105,2135,2315]	item_69_notShrunk_sizes_50_50_sent.png	74	ถ้า/สมุด/(บัญชี)/เงิน/ฝาก/หาย/ต้อง/ดำเนินการ/แจ้งความ/และ/นำ/บันทึก/ประจำวัน/ไป/เป็น/หลักฐาน/ให้/เจ้าหน้า/ที่/ธนาคาร	ถ้าสมุดบัญชีเงินฝากหายต้องนําบันทึกประจําวันที่ได้หลังจาก การแจ้งความไปเป็นหลักฐานให้เจ้าหน้าที่ธนาคาร	True	target	MH	False	บัญชี	Above
69	4	50	50	True	[5,65,125,275,335,425,515,605,845,1055,1145,1205,1325,1535,1595,1685,1865,1925,2105,2135,2315]	item_69_notShrunk_sizes_50_50_sent.png	74	ถ้า/สมุด/(บัญชี)/เงิน/ฝาก/หาย/ต้อง/ดำเนินการ/แจ้งความ/และ/นำ/บันทึก/ประจำวัน/ไป/เป็น/หลักฐาน/ให้/เจ้าหน้า/ที่/ธนาคาร	ถ้าสมุดบัญชีเงินฝากหายต้องนําบันทึกประจําวันที่ได้หลังจาก การแจ้งความไปเป็นหลักฐานให้เจ้าหน้าที่ธนาคาร	True	target	mH	False	บัญชี	Above
70	1	50	50	False	[5,215,365,455,545,575,635,785,875,965,1115,1175,1355,1415,1595,1685,1745,1835,1955,2075,2165]	item_70_notShrunk_sizes_50_50_sent.png	69	สำนักงาน/ตำรวจ/แห่ง/ชาติ/มี/มติ/ยกเลิก/การ/สอบ/ตำรวจ/ชั้น/ประทวน/ทั่ว/ประเทศ/หลัง/พบ/การ/(ทุจริต)/หลาย/พื้นที่	หลังพบการทุจริตหลายพื้นที่สํานักงานตํารวจแห่งชาติมีมติ ยกเลิกการสอบตํารวจชั้นประทวนทั่วประเทศ	True	target	MH	False	ทุจริต	Below
70	2	50	50	True	[5,215,365,455,545,575,635,785,875,965,1115,1175,1355,1415,1595,1685,1745,1805,1985,2075,2165]	item_70_notShrunk_sizes_50_50_sent.png	69	สำนักงาน/ตำรวจ/แห่ง/ชาติ/มี/มติ/ยกเลิก/การ/สอบ/ตำรวจ/ชั้น/ประทวน/ทั่ว/ประเทศ/หลัง/พบ/การ/(ทุจริต)/หลาย/พื้นที่	หลังพบการทุจริตหลายพื้นที่สํานักงานตํารวจแห่งชาติมีมติ ยกเลิกการสอบตํารวจชั้นประทวนทั่วประเทศ	True	target	mH	False	ทุจริต	Below
70	3	50	25	False	[5,215,365,455,545,575,635,785,875,965,1115,1175,1355,1415,1595,1685,1745,1835,1955,2075,2165]	item_70_shrunk_sizes_50_25_sent.png	69	สำนักงาน/ตำรวจ/แห่ง/ชาติ/มี/มติ/ยกเลิก/การ/สอบ/ตำรวจ/ชั้น/ประทวน/ทั่ว/ประเทศ/หลัง/พบ/การ/(ทุจริต)/หลาย/พื้นที่	หลังพบการทุจริตหลายพื้นที่สํานักงานตํารวจแห่งชาติมีมติ ยกเลิกการสอบตํารวจชั้นประทวนทั่วประเทศ	True	target	Mh	True	ทุจริต	Below
70	4	50	25	True	[5,215,365,455,545,575,635,785,875,965,1115,1175,1355,1415,1595,1685,1745,1805,1985,2075,2165]	item_70_shrunk_sizes_50_25_sent.png	69	สำนักงาน/ตำรวจ/แห่ง/ชาติ/มี/มติ/ยกเลิก/การ/สอบ/ตำรวจ/ชั้น/ประทวน/ทั่ว/ประเทศ/หลัง/พบ/การ/(ทุจริต)/หลาย/พื้นที่	หลังพบการทุจริตหลายพื้นที่สํานักงานตํารวจแห่งชาติมีมติ ยกเลิกการสอบตํารวจชั้นประทวนทั่วประเทศ	True	target	mh	True	ทุจริต	Below
71	1	50	50	False	[5,95,185,335,395,455,545,725,755,845,935,1085,1235,1325,1475,1625]	item_71_notShrunk_sizes_50_50_sent.png	52	การ/เกิด/(อุทกภัย)/คือ/ภัย/และ/อันตราย/ที่/เกิด/จาก/สภาวะ/น้ำท่วม/หรือ/น้ำท่วม/ฉับพลัน	ภัยและอันตรายที่เกิดจากสภาวะนํ้าท่วมหรือนํ้าท่วมฉับพลัน เรียกว่าอุทกภัย	True	target	MH	False	อุทกภัย	Below
71	2	50	50	True	[5,95,155,365,395,455,545,725,755,845,935,1085,1235,1325,1475,1625]	item_71_notShrunk_sizes_50_50_sent.png	52	การ/เกิด/(อุทกภัย)/คือ/ภัย/และ/อันตราย/ที่/เกิด/จาก/สภาวะ/น้ำท่วม/หรือ/น้ำท่วม/ฉับพลัน	ภัยและอันตรายที่เกิดจากสภาวะนํ้าท่วมหรือนํ้าท่วมฉับพลัน เรียกว่าอุทกภัย	True	target	mH	False	อุทกภัย	Below
71	3	50	25	False	[5,95,185,335,395,455,545,725,755,845,935,1085,1235,1325,1475,1625]	item_71_shrunk_sizes_50_25_sent.png	52	การ/เกิด/(อุทกภัย)/คือ/ภัย/และ/อันตราย/ที่/เกิด/จาก/สภาวะ/น้ำท่วม/หรือ/น้ำท่วม/ฉับพลัน	ภัยและอันตรายที่เกิดจากสภาวะนํ้าท่วมหรือนํ้าท่วมฉับพลัน เรียกว่าอุทกภัย	True	target	Mh	True	อุทกภัย	Below
71	4	50	25	True	[5,95,155,365,395,455,545,725,755,845,935,1085,1235,1325,1475,1625]	item_71_shrunk_sizes_50_25_sent.png	52	การ/เกิด/(อุทกภัย)/คือ/ภัย/และ/อันตราย/ที่/เกิด/จาก/สภาวะ/น้ำท่วม/หรือ/น้ำท่วม/ฉับพลัน	ภัยและอันตรายที่เกิดจากสภาวะนํ้าท่วมหรือนํ้าท่วมฉับพลัน เรียกว่าอุทกภัย	True	target	mh	True	อุทกภัย	Below
72	1	50	50	False	[5,95,215,305,455,515,575,695,725,785,965,1025,1085,1295,1325,1415,1535,1715,1775]	item_72_notShrunk_sizes_50_50_sent.png	58	บ้าน/เรือน/หรือ/อาคาร/สิ่ง/ก่อ/สร้าง/ที่/ไม่/(แข็งแรง)/จะ/ถูก/กระแสน้ำ/ที่/ไกล/เชี่ยว/พังทลาย/ได้	กระแสนํ้าที่ไกลเชี่ยวไม่สามารถพังทลายบ้านเรือนหรือ อาคารสิ่งก่อสร้างได้	False	target	MH	False	แข็งแรง	Above
72	2	50	50	True	[5,95,215,305,455,515,575,695,725,755,995,1025,1085,1295,1325,1415,1535,1715,1775]	item_72_notShrunk_sizes_50_50_sent.png	58	บ้าน/เรือน/หรือ/อาคาร/สิ่ง/ก่อ/สร้าง/ที่/ไม่/(แข็งแรง)/จะ/ถูก/กระแสน้ำ/ที่/ไกล/เชี่ยว/พังทลาย/ได้	กระแสนํ้าที่ไกลเชี่ยวไม่สามารถพังทลายบ้านเรือนหรือ อาคารสิ่งก่อสร้างได้	False	target	mH	False	แข็งแรง	Above
72	3	50	25	False	[5,95,215,305,455,515,575,695,725,785,965,1025,1085,1295,1325,1415,1535,1715,1775]	item_72_shrunk_sizes_50_25_sent.png	58	บ้าน/เรือน/หรือ/อาคาร/สิ่ง/ก่อ/สร้าง/ที่/ไม่/(แข็งแรง)/จะ/ถูก/กระแสน้ำ/ที่/ไกล/เชี่ยว/พังทลาย/ได้	กระแสนํ้าที่ไกลเชี่ยวไม่สามารถพังทลายบ้านเรือนหรือ อาคารสิ่งก่อสร้างได้	False	target	Mh	True	แข็งแรง	Above
72	4	50	25	True	[5,95,215,305,455,515,575,695,725,755,995,1025,1085,1295,1325,1415,1535,1715,1775]	item_72_shrunk_sizes_50_25_sent.png	58	บ้าน/เรือน/หรือ/อาคาร/สิ่ง/ก่อ/สร้าง/ที่/ไม่/(แข็งแรง)/จะ/ถูก/กระแสน้ำ/ที่/ไกล/เชี่ยว/พังทลาย/ได้	กระแสนํ้าที่ไกลเชี่ยวไม่สามารถพังทลายบ้านเรือนหรือ อาคารสิ่งก่อสร้างได้	False	target	mh	True	แข็งแรง	Above
73	1	50	50	False	[5,95,245,365,425,515,695,845,935,1025,1145,1175,1355,1475,1655,1715,1805,1835,2045]	item_73_notShrunk_sizes_50_50_sent.png	65	ทาง/จังหวัด/กำลัง/ทำ/การ/ซ่อมถนน/สะพาน/และ/ทาง/รถไฟ/ที่/ขาดตอน/(ชำรุด)/เสียหาย/ให้/กลับ/สู่/สภาพเดิม	ทางจังหวัดไม่ยอมซ่อมถนนสะพานและทางรถไฟที่ขาดตอน ชํารุดเสียหายให้กลับสู่สภาพเดิม	False	target	MH	False	ชำรุด	Above
73	2	50	50	True	[5,95,245,365,425,515,695,845,935,1025,1145,1175,1325,1505,1655,1715,1805,1835,2045]	item_73_notShrunk_sizes_50_50_sent.png	65	ทาง/จังหวัด/กำลัง/ทำ/การ/ซ่อมถนน/สะพาน/และ/ทาง/รถไฟ/ที่/ขาดตอน/(ชำรุด)/เสียหาย/ให้/กลับ/สู่/สภาพเดิม	ทางจังหวัดไม่ยอมซ่อมถนนสะพานและทางรถไฟที่ขาดตอน ชํารุดเสียหายให้กลับสู่สภาพเดิม	False	target	mH	False	ชำรุด	Above
73	3	50	25	False	[5,95,245,365,425,515,695,845,935,1025,1145,1175,1355,1475,1655,1715,1805,1835,2045]	item_73_shrunk_sizes_50_25_sent.png	65	ทาง/จังหวัด/กำลัง/ทำ/การ/ซ่อมถนน/สะพาน/และ/ทาง/รถไฟ/ที่/ขาดตอน/(ชำรุด)/เสียหาย/ให้/กลับ/สู่/สภาพเดิม	ทางจังหวัดไม่ยอมซ่อมถนนสะพานและทางรถไฟที่ขาดตอน ชํารุดเสียหายให้กลับสู่สภาพเดิม	False	target	Mh	True	ชำรุด	Above
73	4	50	25	True	[5,95,245,365,425,515,695,845,935,1025,1145,1175,1325,1505,1655,1715,1805,1835,2045]	item_73_shrunk_sizes_50_25_sent.png	65	ทาง/จังหวัด/กำลัง/ทำ/การ/ซ่อมถนน/สะพาน/และ/ทาง/รถไฟ/ที่/ขาดตอน/(ชำรุด)/เสียหาย/ให้/กลับ/สู่/สภาพเดิม	ทางจังหวัดไม่ยอมซ่อมถนนสะพานและทางรถไฟที่ขาดตอน ชํารุดเสียหายให้กลับสู่สภาพเดิม	False	target	mh	True	ชำรุด	Above
74	1	50	50	True	[5,125,155,215,365,455,515,545,725,785,845,965,1055,1175,1325,1415,1445,1505,1655,1715,1865,2015,2075,2165]	item_74_notShrunk_sizes_50_50_sent.png	70	ความ/รู้/ไม่/จำเป็น/ต้อง/อยู่/ใน/(ตำรา)/หรือ/ใน/ระบบ/การ/ศึกษา/เท่านั้น/เรา/รู้/จัก/ค้นคว้า/หา/ความรู้/รอบตัว/ไว้/ด้วย	เรารู้จักค้นคว้าหาความรู้รอบตัวไม่ใช่เพียงแต่หาความรู้จาก ในตําราหรือในระบบการศึกษาเท่านั้น	True	target	mH	False	ตำรา	Above
74	2	50	25	False	[5,125,155,215,365,455,515,575,695,785,845,965,1055,1175,1325,1415,1445,1505,1655,1715,1865,2015,2075,2165]	item_74_shrunk_sizes_50_25_sent.png	70	ความ/รู้/ไม่/จำเป็น/ต้อง/อยู่/ใน/(ตำรา)/หรือ/ใน/ระบบ/การ/ศึกษา/เท่านั้น/เรา/รู้/จัก/ค้นคว้า/หา/ความรู้/รอบตัว/ไว้/ด้วย	เรารู้จักค้นคว้าหาความรู้รอบตัวไม่ใช่เพียงแต่หาความรู้จาก ในตําราหรือในระบบการศึกษาเท่านั้น	True	target	Mh	True	ตำรา	Above
74	3	50	25	True	[5,125,155,215,365,455,515,545,725,785,845,965,1055,1175,1325,1415,1445,1505,1655,1715,1865,2015,2075,2165]	item_74_shrunk_sizes_50_25_sent.png	70	ความ/รู้/ไม่/จำเป็น/ต้อง/อยู่/ใน/(ตำรา)/หรือ/ใน/ระบบ/การ/ศึกษา/เท่านั้น/เรา/รู้/จัก/ค้นคว้า/หา/ความรู้/รอบตัว/ไว้/ด้วย	เรารู้จักค้นคว้าหาความรู้รอบตัวไม่ใช่เพียงแต่หาความรู้จาก ในตําราหรือในระบบการศึกษาเท่านั้น	True	target	mh	True	ตำรา	Above
74	4	50	50	False	[5,125,155,215,365,455,515,575,695,785,845,965,1055,1175,1325,1415,1445,1505,1655,1715,1865,2015,2075,2165]	item_74_notShrunk_sizes_50_50_sent.png	70	ความ/รู้/ไม่/จำเป็น/ต้อง/อยู่/ใน/(ตำรา)/หรือ/ใน/ระบบ/การ/ศึกษา/เท่านั้น/เรา/รู้/จัก/ค้นคว้า/หา/ความรู้/รอบตัว/ไว้/ด้วย	เรารู้จักค้นคว้าหาความรู้รอบตัวไม่ใช่เพียงแต่หาความรู้จาก ในตําราหรือในระบบการศึกษาเท่านั้น	True	target	MH	False	ตำรา	Above
75	1	50	25	False	[5,185,305,365,455,515,575,665,755,905,995,1085,1175,1295,1385]	item_75_shrunk_sizes_50_25_sent.png	46	ส่วนมาก/พ่อแม่/จะ/สอน/ให้/ลูก/เริ่ม/อ่าน/หนังสือ/โดย/การ/อ่าน/(นิทาน)/อีสป	นิทานอีสปเป็นหนังสือที่พ่อแม่ใช้สอนให้ลูกเริ่มอ่านหนังสือ	True	target	Mh	True	นิทาน	Above
75	2	50	25	True	[5,185,305,365,455,515,575,665,755,905,995,1085,1145,1325,1385]	item_75_shrunk_sizes_50_25_sent.png	46	ส่วนมาก/พ่อแม่/จะ/สอน/ให้/ลูก/เริ่ม/อ่าน/หนังสือ/โดย/การ/อ่าน/(นิทาน)/อีสป	นิทานอีสปเป็นหนังสือที่พ่อแม่ใช้สอนให้ลูกเริ่มอ่านหนังสือ	True	target	mh	True	นิทาน	Above
75	3	50	50	False	[5,185,305,365,455,515,575,665,755,905,995,1085,1175,1295,1385]	item_75_notShrunk_sizes_50_50_sent.png	46	ส่วนมาก/พ่อแม่/จะ/สอน/ให้/ลูก/เริ่ม/อ่าน/หนังสือ/โดย/การ/อ่าน/(นิทาน)/อีสป	นิทานอีสปเป็นหนังสือที่พ่อแม่ใช้สอนให้ลูกเริ่มอ่านหนังสือ	True	target	MH	False	นิทาน	Above
75	4	50	50	True	[5,185,305,365,455,515,575,665,755,905,995,1085,1145,1325,1385]	item_75_notShrunk_sizes_50_50_sent.png	46	ส่วนมาก/พ่อแม่/จะ/สอน/ให้/ลูก/เริ่ม/อ่าน/หนังสือ/โดย/การ/อ่าน/(นิทาน)/อีสป	นิทานอีสปเป็นหนังสือที่พ่อแม่ใช้สอนให้ลูกเริ่มอ่านหนังสือ	True	target	mH	False	นิทาน	Above
76	1	50	50	False	[5,65,95,155,245,395,455,575,725,845,905,1085,1145,1355]	item_76_notShrunk_sizes_50_50_sent.png	45	คน/ที่/อยู่/ต่าง/จังหวัด/จะ/(สัมผัส)/อากาศ/หนาว/ได้/มากกว่า/ใน/กรุงเทพฯ	คนที่อยู่กรุงเทพฯจะสัมผัสอากาศหนาวได้มากกว่าในต่าง จังหวัด	False	target	MH	False	สัมผัส	Above
76	2	50	50	True	[5,65,95,155,245,395,425,605,725,845,905,1085,1145,1355]	item_76_notShrunk_sizes_50_50_sent.png	45	คน/ที่/อยู่/ต่าง/จังหวัด/จะ/(สัมผัส)/อากาศ/หนาว/ได้/มากกว่า/ใน/กรุงเทพฯ	คนที่อยู่กรุงเทพฯจะสัมผัสอากาศหนาวได้มากกว่าในต่าง จังหวัด	False	target	mH	False	สัมผัส	Above
